基金代码,基金简称,发行公司,基金类型,集中认购期,募集份额,成立日期,成立来涨幅,基金经理,申购状态,优惠费率
009428,鹏扬景沣六个月持有期混合A,鹏扬基金,混合型-偏债,20/07/24～20/08/06,21.48,2020-08-11,11.12,杨爱斌,开放申购,0.1
009429,鹏扬景沣六个月持有期混合C,鹏扬基金,混合型-偏债,20/07/24～20/08/06,21.48,2020-08-11,9.94,杨爱斌,开放申购,0.0
009823,鹏华招华一年持有期混合C,鹏华基金,混合型-偏债,20/07/22～20/08/12,7.02,2020-08-17,9.52,"汪坤,杨雅洁",开放申购,0.0
009822,鹏华招华一年持有期混合A,鹏华基金,混合型-偏债,20/07/22～20/08/12,7.02,2020-08-17,10.68,"汪坤,杨雅洁",开放申购,0.08
009214,易方达如意安泰(FOF)C,易方达基金,FOF,20/07/22～20/08/11,3.88,2020-08-14,8.31,"张浩然,张振琪",开放申购,0.0
009213,易方达如意安泰(FOF)A,易方达基金,FOF,20/07/22～20/08/11,3.88,2020-08-14,9.16,"张浩然,张振琪",开放申购,0.08
009751,汇安价值蓝筹混合C,汇安基金,混合型-偏股,20/07/22～20/07/24,2.86,2020-07-30,-6.99,陆丰,开放申购,0.0
009750,汇安价值蓝筹混合A,汇安基金,混合型-偏股,20/07/22～20/07/24,2.86,2020-07-30,-5.76,陆丰,开放申购,0.15
009641,中银证券优选行业龙头混合C,中银证券,混合型-偏股,20/07/21～20/08/28,6.46,2020-09-01,-19.71,张少华,开放申购,0.0
009640,中银证券优选行业龙头混合A,中银证券,混合型-偏股,20/07/21～20/08/28,6.46,2020-09-01,-18.65,张少华,开放申购,0.15
009374,浦银安盛MSCI中国A股ETF联接A,浦银安盛基金,指数型-股票,20/07/20～20/09/18,2.2,2020-09-23,3.47,高钢杰,开放申购,0.12
009375,浦银安盛MSCI中国A股ETF联接C,浦银安盛基金,指数型-股票,20/07/20～20/09/18,2.2,2020-09-23,2.69,高钢杰,开放申购,0.0
017355,天弘永裕平衡养老三年持有期混合发起式(FOF)Y,天弘基金,FOF,20/07/20～20/08/21,,2022-11-16,0.38,王帆,开放申购,0.0
009209,长信稳利一年持有期混合(FOF),长信基金,FOF,20/07/20～20/08/20,6.75,2020-08-24,7.05,杨帆,开放申购,0.08
009658,汇丰晋信中小盘低波动策略股票A,汇丰晋信基金,股票型,20/07/20～20/08/07,7.49,2020-08-13,1.27,"方磊,何喆",开放申购,0.15
009775,汇丰晋信中小盘低波动策略股票C,汇丰晋信基金,股票型,20/07/20～20/08/07,7.49,2020-08-13,-0.86,"方磊,何喆",开放申购,0.0
009857,博时价值臻选持有期混合A,博时基金,混合型-灵活,20/07/20～20/07/24,10.82,2020-07-29,-16.5,"陈鹏扬,郭康斌",开放申购,0.15
009858,博时价值臻选持有期混合C,博时基金,混合型-灵活,20/07/20～20/07/24,10.82,2020-07-29,-18.28,"陈鹏扬,郭康斌",开放申购,0.0
009737,汇添富稳健收益混合C,汇添富基金,混合型-偏债,20/07/20～20/07/20,216.34,2020-07-23,-7.66,"徐一恒,刘伟林",开放申购,0.0
009736,汇添富稳健收益混合A,汇添富基金,混合型-偏债,20/07/20～20/07/20,216.34,2020-07-23,-6.65,"徐一恒,刘伟林",开放申购,0.12
009478,中银上海金ETF联接C,中银基金,商品（不含QDII）,20/07/17～20/09/24,2.7,2020-09-29,7.92,赵建忠,开放申购,0.0
009477,中银上海金ETF联接A,中银基金,商品（不含QDII）,20/07/17～20/09/24,2.7,2020-09-29,8.88,赵建忠,开放申购,0.06
009348,中融价值成长6个月持有混合C,中融基金,混合型-偏股,20/07/17～20/07/30,19.11,2020-08-05,-24.34,骆尖,开放申购,0.0
009347,中融价值成长6个月持有混合A,中融基金,混合型-偏股,20/07/17～20/07/30,19.11,2020-08-05,-22.7,骆尖,开放申购,0.15
009550,汇添富开放优势6个月持有期股票A,汇添富基金,股票型,20/07/17～20/07/17,169.42,2020-07-22,-26.76,劳杰男,开放申购,0.15
009551,汇添富开放优势6个月持有期股票C,汇添富基金,股票型,20/07/17～20/07/17,169.42,2020-07-22,-28.33,劳杰男,开放申购,0.0
009362,招商丰盈积极配置混合A,招商基金,混合型-偏股,20/07/16～20/07/24,82.47,2020-07-29,-21.76,郭锐,开放申购,0.1
009363,招商丰盈积极配置混合C,招商基金,混合型-偏股,20/07/16～20/07/24,82.47,2020-07-29,-23.43,郭锐,开放申购,0.0
009115,鹏扬景泓回报灵活配置混合C,鹏扬基金,混合型-灵活,20/07/15～20/09/02,8.31,2020-09-07,-9.3,吴西燕,开放申购,0.0
009114,鹏扬景泓回报灵活配置混合A,鹏扬基金,混合型-灵活,20/07/15～20/09/02,8.31,2020-09-07,-8.35,吴西燕,开放申购,0.15
009249,易方达磐泰一年持有期混合A,易方达基金,混合型-偏债,20/07/15～20/08/11,16.9,2020-08-14,10.43,"张雅君,林虎",开放申购,0.08
009250,易方达磐泰一年持有期混合C,易方达基金,混合型-偏债,20/07/15～20/08/11,16.9,2020-08-14,8.69,"张雅君,林虎",开放申购,0.0
009328,东兴兴晟混合C,东兴基金,混合型-偏股,20/07/15～20/07/31,3.85,2020-08-05,15.0,"李晨辉,李兵伟",开放申购,0.0
009033,建信上海金ETF联接A,建信基金,商品（不含QDII）,20/07/15～20/07/31,2.76,2020-08-05,8.25,朱金钰,开放申购,0.15
009034,建信上海金ETF联接C,建信基金,商品（不含QDII）,20/07/15～20/07/31,2.76,2020-08-05,7.1,朱金钰,开放申购,0.0
009327,东兴兴晟混合A,东兴基金,混合型-偏股,20/07/15～20/07/31,3.85,2020-08-05,16.86,"李晨辉,李兵伟",开放申购,0.15
008538,兴银研究精选股票C,兴银基金,股票型,20/07/15～20/07/24,5.61,2020-07-29,-6.42,孔晓语,开放申购,0.0
008537,兴银研究精选股票A,兴银基金,股票型,20/07/15～20/07/24,5.61,2020-07-29,-4.93,孔晓语,开放申购,0.15
009661,平安研究睿选混合A,平安基金,混合型-偏股,20/07/15～20/07/15,79.21,2020-07-17,-13.66,李化松,开放申购,0.15
009662,平安研究睿选混合C,平安基金,混合型-偏股,20/07/15～20/07/15,79.21,2020-07-17,-15.06,李化松,开放申购,0.0
009861,鹏华新兴成长混合A,鹏华基金,混合型-偏股,20/07/15～20/07/15,79.15,2020-07-17,-21.97,"王海青,梁浩",开放申购,0.15
009862,鹏华新兴成长混合C,鹏华基金,混合型-偏股,20/07/15～20/07/15,79.15,2020-07-17,-23.03,"王海青,梁浩",开放申购,0.0
009715,汇添富策略增长灵活配置混合,汇添富基金,混合型-灵活,20/07/14～20/07/21,10.38,2020-07-24,31.35,马翔,开放申购,0.15
009700,长江添利混合A,长江证券(上,混合型-偏债,20/07/13～20/07/31,5.56,2020-08-06,12.01,"漆志伟,徐婕",开放申购,0.12
008987,广发上海金ETF联接C,广发基金,商品（不含QDII）,20/07/13～20/07/31,2.74,2020-08-05,0.96,霍华明,开放申购,0.0
009701,长江添利混合C,长江证券(上,混合型-偏债,20/07/13～20/07/31,5.56,2020-08-06,10.82,"漆志伟,徐婕",开放申购,0.0
008986,广发上海金ETF联接A,广发基金,商品（不含QDII）,20/07/13～20/07/31,2.74,2020-08-05,1.91,霍华明,开放申购,0.06
009539,兴业睿进混合A,兴业基金,混合型-偏股,20/07/13～20/07/20,35.0,2020-07-27,-5.36,刘方旭,开放申购,0.15
009540,兴业睿进混合C,兴业基金,混合型-偏股,20/07/13～20/07/20,35.0,2020-07-27,-6.63,刘方旭,开放申购,0.0
009474,国泰致远优势混合,国泰基金,混合型-偏股,20/07/13～20/07/13,82.32,2020-07-16,11.06,郑有为,开放申购,0.15
009714,华安聚优精选混合,华安基金,混合型-偏股,20/07/13～20/07/13,290.67,2020-07-16,-20.56,饶晓鹏,开放申购,0.15
009840,东财量化精选A,东财基金,混合型-偏股,20/07/10～20/07/24,10.76,2020-07-29,-18.28,吴逸,开放申购,0.15
009841,东财量化精选C,东财基金,混合型-偏股,20/07/10～20/07/24,10.76,2020-07-29,-20.03,吴逸,开放申购,0.0
009504,富国上海金ETF联接A,富国基金,商品（不含QDII）,20/07/09～20/07/22,2.84,2020-07-24,1.59,王乐乐,开放申购,0.06
009505,富国上海金ETF联接C,富国基金,商品（不含QDII）,20/07/09～20/07/22,2.84,2020-07-24,0.62,王乐乐,开放申购,0.0
009264,泓德瑞兴三年持有期混合,泓德基金,混合型-偏股,20/07/09～20/07/09,59.42,2020-07-14,20.12,"王克玉,操昭煦",开放申购,1.5
009570,鹏华匠心精选混合A,鹏华基金,混合型-偏股,20/07/08～20/07/08,296.91,2020-07-10,-20.93,"王宗合,郎超,陈璇淼",开放申购,0.15
009571,鹏华匠心精选混合C,鹏华基金,混合型-偏股,20/07/08～20/07/08,296.91,2020-07-10,-22.65,"王宗合,郎超,陈璇淼",开放申购,0.0
007668,广发养老2035三年持有期混合(FOF),广发基金,FOF,20/07/06～20/09/04,0.25,2020-09-09,2.93,曹建文,开放申购,0.15
009244,国寿安保稳丰6个月持有混合A,国寿安保基金,混合型-偏债,20/07/06～20/07/31,7.88,2020-08-05,7.57,"李康,吴闻",开放申购,0.1
009245,国寿安保稳丰6个月持有混合C,国寿安保基金,混合型-偏债,20/07/06～20/07/31,7.88,2020-08-05,6.71,"李康,吴闻",开放申购,0.0
009103,鹏扬红利优选混合C,鹏扬基金,混合型-偏股,20/07/06～20/07/17,9.94,2020-07-21,7.61,罗成,开放申购,0.0
009102,鹏扬红利优选混合A,鹏扬基金,混合型-偏股,20/07/06～20/07/17,9.94,2020-07-21,8.79,罗成,开放申购,0.15
009755,景顺长城安鑫回报一年持有期混合C,景顺长城基金,混合型-偏债,20/07/06～20/07/08,5.82,2020-07-10,16.82,"韩文强,赵天彤",开放申购,0.0
009499,景顺长城安鑫回报一年持有期混合A,景顺长城基金,混合型-偏债,20/07/06～20/07/08,5.82,2020-07-10,18.1,"韩文强,赵天彤",开放申购,0.08
970007,华安证券汇赢增利一年持有混合B,华安证券,混合型-灵活,20/07/06～20/07/06,,2020-07-15,20.21,"汪志健,樊艳,刘杰",开放申购,0.0
970008,华安证券汇赢增利一年持有混合C,华安证券,混合型-灵活,20/07/06～20/07/06,,2020-07-15,22.84,"汪志健,樊艳,刘杰",开放申购,0.15
009548,汇添富中盘价值精选混合A,汇添富基金,混合型-偏股,20/07/06～20/07/06,297.43,2020-07-08,-2.76,胡昕炜,开放申购,0.15
009549,汇添富中盘价值精选混合C,汇添富基金,混合型-偏股,20/07/06～20/07/06,297.43,2020-07-08,-4.36,胡昕炜,开放申购,0.0
009817,红塔红土稳健精选混合A,红塔红土,混合型-偏债,20/07/04～20/09/30,2.41,2020-10-16,6.35,赵耀,开放申购,0.08
009818,红塔红土稳健精选混合C,红塔红土,混合型-偏债,20/07/04～20/09/30,2.41,2020-10-16,4.78,赵耀,开放申购,0.0
009789,富安达科技创新混合,富安达基金,混合型-偏股,20/07/03～20/09/15,1.57,2020-09-18,29.22,吴战峰,开放申购,0.15
009269,创金合信稳健增利6个月持有期C,创金合信基金,混合型-偏债,20/07/03～20/07/16,6.84,2020-07-22,10.55,"王一兵,王鑫",开放申购,0.0
009268,创金合信稳健增利6个月持有期A,创金合信基金,混合型-偏债,20/07/03～20/07/16,6.84,2020-07-22,11.75,"王一兵,王鑫",开放申购,0.08
009716,博时恒盛持有期混合A,博时基金,混合型-偏债,20/07/01～20/07/28,33.99,2020-07-31,-2.1,"卓若伟,陈伟",开放申购,0.1
009717,博时恒盛持有期混合C,博时基金,混合型-偏债,20/07/01～20/07/28,33.99,2020-07-31,-3.27,"卓若伟,陈伟",开放申购,0.0
008944,上投摩根MSCI中国A股ETF联接A,上投摩根基金,指数型-股票,20/07/01～20/07/17,3.13,2020-07-22,-1.43,"胡迪,何智豪",开放申购,0.12
008945,上投摩根MSCI中国A股ETF联接C,上投摩根基金,指数型-股票,20/07/01～20/07/17,3.13,2020-07-22,-1.7,"胡迪,何智豪",开放申购,0.0
009568,浙商智多宝稳健一年持有期A,浙商基金,混合型-偏债,20/07/01～20/07/17,3.24,2020-07-23,6.95,"柴明,刘俊杰",开放申购,0.12
009569,浙商智多宝稳健一年持有期C,浙商基金,混合型-偏债,20/07/01～20/07/17,3.24,2020-07-23,5.52,"柴明,刘俊杰",开放申购,0.0
008935,大成科技消费股票C,大成基金,股票型,20/07/01～20/07/10,82.53,2020-07-16,-3.05,"魏庆国,邹建",开放申购,0.0
008934,大成科技消费股票A,大成基金,股票型,20/07/01～20/07/10,82.53,2020-07-16,-0.92,"魏庆国,邹建",开放申购,0.15
009606,长信稳健精选混合A,长信基金,混合型-偏债,20/07/01～20/07/10,6.6,2020-07-16,11.2,"李家春,刘婧",开放申购,0.08
009607,长信稳健精选混合C,长信基金,混合型-偏债,20/07/01～20/07/10,6.6,2020-07-16,9.99,"李家春,刘婧",开放申购,0.0
009612,兴全汇享一年持有混合C,兴证全球基金,混合型-偏债,20/07/01～20/07/03,42.85,2020-07-08,8.23,"翟秀华,徐留明",开放申购,0.0
009052,易方达中证红利ETF联接C,易方达基金,指数型-股票,20/07/01～20/07/03,10.09,2020-07-08,26.12,"林伟斌,宋钊贤",开放申购,0.0
009611,兴全汇享一年持有混合A,兴证全球基金,混合型-偏债,20/07/01～20/07/03,42.85,2020-07-08,8.83,"翟秀华,徐留明",开放申购,0.12
009051,易方达中证红利ETF联接A,易方达基金,指数型-股票,20/07/01～20/07/03,10.09,2020-07-08,26.47,"林伟斌,宋钊贤",开放申购,0.06
008983,财通科技创新混合A,财通基金,混合型-偏股,20/07/01～20/07/01,9.89,2020-07-07,7.36,"金梓才,张胤",开放申购,0.15
008984,财通科技创新混合C,财通基金,混合型-偏股,20/07/01～20/07/01,9.89,2020-07-07,5.03,"金梓才,张胤",开放申购,0.0
008916,华夏中证浙江国资创新发展ETF联接A,华夏基金,指数型-股票,20/06/30～20/09/25,2.55,2020-09-29,5.35,"余昊,鲁亚运",开放申购,0.12
008917,华夏中证浙江国资创新发展ETF联接C,华夏基金,指数型-股票,20/06/30～20/09/25,2.55,2020-09-29,4.56,"余昊,鲁亚运",开放申购,0.0
009074,德邦惠利混合C,德邦基金,混合型-平衡,20/06/29～20/08/07,2.9,2020-08-11,1.99,"范文静,吴志鹏",开放申购,0.0
009073,德邦惠利混合A,德邦基金,混合型-平衡,20/06/29～20/08/07,2.9,2020-08-11,2.08,"范文静,吴志鹏",开放申购,0.15
009475,汇丰晋信慧盈混合,汇丰晋信基金,混合型-偏债,20/06/29～20/07/24,10.78,2020-07-30,-3.23,范坤祥,开放申购,0.12
014866,大摩MSCI中国A股增强C,摩根士丹利华,指数型-股票,20/06/29～20/07/17,,2022-01-26,-12.23,余斌,开放申购,0.0
009384,大摩MSCI中国A股增强A,摩根士丹利华,指数型-股票,20/06/29～20/07/17,4.1,2020-07-22,-7.72,余斌,开放申购,0.15
009618,交银启汇混合A,交银施罗德基,混合型-偏股,20/06/29～20/07/01,100.97,2020-07-07,-0.43,楼慧源,开放申购,0.15
014080,交银启汇混合C,交银施罗德基,混合型-偏股,20/06/29～20/07/01,,2021-12-03,-18.19,楼慧源,开放申购,0.0
004931,华润元大价值优选C,华润元大基金,混合型-偏股,20/06/22～20/07/21,0.82,2020-07-24,-14.06,刘宏毅,开放申购,0.0
004930,华润元大价值优选A,华润元大基金,混合型-偏股,20/06/22～20/07/21,0.82,2020-07-24,-12.18,刘宏毅,开放申购,0.15
009246,大摩ESG量化混合,摩根士丹利华,混合型-偏股,20/06/22～20/07/13,22.26,2020-07-16,-8.16,余斌,开放申购,0.15
009015,泓德睿享一年持有期混合A,泓德基金,混合型-偏债,20/06/19～20/06/19,4.81,2020-06-24,15.23,"赵端端,姚学康",开放申购,0.08
009016,泓德睿享一年持有期混合C,泓德基金,混合型-偏债,20/06/19～20/06/19,4.81,2020-06-24,13.96,"赵端端,姚学康",开放申购,0.0
009668,鹏华安庆混合C,鹏华基金,混合型-偏债,20/06/19～20/06/19,2.04,2020-06-23,26.49,汤志彦,开放申购,0.0
009667,鹏华安庆混合A,鹏华基金,混合型-偏债,20/06/19～20/06/19,2.04,2020-06-23,27.55,汤志彦,开放申购,0.08
008843,同泰远见混合C,同泰基金,混合型-灵活,20/06/18～20/09/03,2.84,2020-09-07,-28.99,"卞亚军,王伟",开放申购,0.0
008842,同泰远见混合A,同泰基金,混合型-灵活,20/06/18～20/09/03,2.84,2020-09-07,-28.25,"卞亚军,王伟",开放申购,0.15
007141,嘉合稳健增长混合A,嘉合基金,混合型-灵活,20/06/18～20/07/31,4.49,2020-08-05,26.24,"季慧娟,李国林,王东旋",开放申购,0.15
007142,嘉合稳健增长混合C,嘉合基金,混合型-灵活,20/06/18～20/07/31,4.49,2020-08-05,24.22,"季慧娟,李国林,王东旋",开放申购,0.0
009671,平安恒泽混合A,平安基金,混合型-偏债,20/06/17～20/07/10,7.93,2020-07-15,7.58,刘斌斌,开放申购,0.1
009672,平安恒泽混合C,平安基金,混合型-偏债,20/06/17～20/07/10,7.93,2020-07-15,6.12,刘斌斌,开放申购,0.0
009312,前海联合价值优选混合A,前海联合,混合型-偏股,20/06/17～20/07/02,24.75,2020-07-07,42.77,张永任,开放申购,0.15
009313,前海联合价值优选混合C,前海联合,混合型-偏股,20/06/17～20/07/02,24.75,2020-07-07,41.2,张永任,开放申购,0.0
014954,信澳研究优选混合C,信达澳亚基金,混合型-偏股,20/06/17～20/06/17,,2022-01-27,-15.21,冯明远,开放申购,0.0
009511,信澳研究优选混合A,信达澳亚基金,混合型-偏股,20/06/17～20/06/17,19.78,2020-06-22,16.72,冯明远,开放申购,0.15
009741,博时研究臻选持有期混合C,博时基金,混合型-灵活,20/06/16～20/06/24,7.53,2020-06-30,-0.51,沙炜,开放申购,0.0
009740,博时研究臻选持有期混合A,博时基金,混合型-灵活,20/06/16～20/06/24,7.53,2020-06-30,0.87,沙炜,开放申购,0.12
009634,鹏华安睿两年持有期混合A,鹏华基金,混合型-偏债,20/06/15～20/07/24,2.23,2020-07-29,6.63,王石千,开放申购,0.1
009635,鹏华安睿两年持有期混合C,鹏华基金,混合型-偏债,20/06/15～20/07/24,2.23,2020-07-29,5.2,王石千,开放申购,0.0
009369,浦银安盛价值精选混合C,浦银安盛基金,混合型-偏股,20/06/15～20/07/17,21.5,2020-07-22,6.23,"蒋佳良,胡攸乔",开放申购,0.0
009368,浦银安盛价值精选混合A,浦银安盛基金,混合型-偏股,20/06/15～20/07/17,21.5,2020-07-22,7.39,"蒋佳良,胡攸乔",开放申购,0.15
008884,博远博锐混合A,博远基金,混合型-偏股,20/06/15～20/07/03,0.66,2020-07-08,-24.32,钟鸣远,开放申购,0.15
008885,博远博锐混合C,博远基金,混合型-偏股,20/06/15～20/07/03,0.66,2020-07-08,-25.14,钟鸣远,开放申购,0.0
009688,万家鑫动力月月购一年滚动混合,万家基金,混合型-偏股,20/06/10～20/06/16,12.88,2020-06-18,1.45,高源,开放申购,0.15
009590,东方盛世灵活配置混合C,东方基金,混合型-灵活,20/06/09～20/06/09,,2020-06-11,16.5,曲华锋,限大额,0.0
008773,中银景泰回报混合,中银基金,混合型-偏债,20/06/08～20/09/07,13.0,2020-09-10,7.74,涂海强,开放申购,0.12
009622,中欧心益稳健6个月混合C,中欧基金,混合型-偏债,20/06/08～20/06/29,27.47,2020-07-06,9.04,黄华,开放申购,0.0
009621,中欧心益稳健6个月混合A,中欧基金,混合型-偏债,20/06/08～20/06/29,27.47,2020-07-06,10.25,黄华,开放申购,0.04
009619,博时女性消费主题混合A,博时基金,混合型-偏股,20/06/08～20/06/24,2.3,2020-06-30,-17.36,王诗瑶,开放申购,0.18
009620,博时女性消费主题混合C,博时基金,混合型-偏股,20/06/08～20/06/24,2.3,2020-06-30,-18.25,王诗瑶,开放申购,0.0
009592,博时研究精选持有期混合C,博时基金,混合型-灵活,20/06/08～20/06/19,39.19,2020-06-24,-3.68,蔡滨,开放申购,0.0
009644,东方阿尔法优势产业混合A,东方阿尔法基,混合型-偏股,20/06/08～20/06/19,8.19,2020-06-28,49.42,唐雷,开放申购,0.15
009645,东方阿尔法优势产业混合C,东方阿尔法基,混合型-偏股,20/06/08～20/06/19,8.19,2020-06-28,47.37,唐雷,开放申购,0.0
009591,博时研究精选持有期混合A,博时基金,混合型-灵活,20/06/08～20/06/19,39.19,2020-06-24,-1.51,蔡滨,开放申购,0.15
009156,海富通富泽混合A,海富通基金,混合型-偏债,20/06/08～20/06/17,9.03,2020-06-22,7.68,"杜晓海,张靖爽",开放申购,0.06
009157,海富通富泽混合C,海富通基金,混合型-偏债,20/06/08～20/06/17,9.03,2020-06-22,6.48,"杜晓海,张靖爽",开放申购,0.0
009636,华泰柏瑞景气优选A,华泰柏瑞基金,混合型-偏股,20/06/08～20/06/11,58.66,2020-06-17,15.42,张慧,开放申购,0.15
009346,中银顺兴回报一年持有混合C,中银基金,混合型-偏债,20/06/08～20/06/11,112.19,2020-06-16,-10.83,"李建,刘腾",开放申购,0.0
009345,中银顺兴回报一年持有混合A,中银基金,混合型-偏债,20/06/08～20/06/11,112.19,2020-06-16,-9.31,"李建,刘腾",开放申购,0.12
